state,placefp,county,stab,cntyname,placenm,pop10,afact
FIPS state,placefp,county,State Postal Code,cntyname,Place Name,"Total Pop, 2010 census",placefp to county alloc factor
55,01000,061,WI,Kewaunee WI,"Algoma city, WI",3167,1
55,01100,131,WI,Washington WI,"Allenton CDP, WI",823,1
55,01150,009,WI,Brown WI,"Allouez village, WI",13975,1
55,01225,011,WI,Buffalo WI,"Alma city, WI",781,1
55,01300,053,WI,Jackson WI,"Alma Center village, WI",503,1
55,01325,005,WI,Barron WI,"Almena village, WI",677,1
55,01400,097,WI,Portage WI,"Almond village, WI",448,1
55,01550,035,WI,Eau Claire WI,"Altoona city, WI",6706,1
55,01650,075,WI,Marinette WI,"Amberg CDP, WI",180,1
55,01725,095,WI,Polk WI,"Amery city, WI",2902,1
55,01750,097,WI,Portage WI,"Amherst village, WI",1035,1
55,01800,097,WI,Portage WI,"Amherst Junction village, WI",377,1
55,01950,115,WI,Shawano WI,"Angelica CDP, WI",92,1
55,02075,115,WI,Shawano WI,"Aniwa village, WI",260,1
55,02250,067,WI,Langlade WI,"Antigo city, WI",8234,1
55,02375,015,WI,Calumet WI,"Appleton city, WI",11088,0.153
55,02375,087,WI,Outagamie WI,"Appleton city, WI",60045,0.827
55,02375,139,WI,Winnebago WI,"Appleton city, WI",1490,0.021
55,02500,121,WI,Trempealeau WI,"Arcadia city, WI",2925,1
55,02550,049,WI,Iowa WI,"Arena village, WI",834,1
55,02600,041,WI,Forest WI,"Argonne CDP, WI",160,1
55,02650,065,WI,Lafayette WI,"Argyle village, WI",857,1
55,02700,091,WI,Pepin WI,"Arkansaw CDP, WI",177,1
55,02725,001,WI,Adams WI,"Arkdale CDP, WI",158,1
55,02800,021,WI,Columbia WI,"Arlington village, WI",819,1
55,03025,141,WI,Wood WI,"Arpin village, WI",333,1
55,03175,027,WI,Dodge WI,"Ashippun CDP, WI",333,1
55,03225,003,WI,Ashland WI,"Ashland city, WI",8216,1
55,03425,009,WI,Brown WI,"Ashwaubenon village, WI",16963,1
55,03550,073,WI,Marathon WI,"Athens village, WI",1105,1
55,03775,141,WI,Wood WI,"Auburndale village, WI",703,1
55,03825,035,WI,Eau Claire WI,"Augusta city, WI",1550,1
55,04025,049,WI,Iowa WI,"Avoca village, WI",637,1
55,04150,141,WI,Wood WI,"Babcock CDP, WI",126,1
55,04250,043,WI,Grant WI,"Bagley village, WI",379,1
55,04300,029,WI,Door WI,"Baileys Harbor CDP, WI",257,1
55,04400,109,WI,St. Croix WI,"Baldwin village, WI",3957,1
55,04475,095,WI,Polk WI,"Balsam Lake village, WI",1009,1
55,04525,097,WI,Portage WI,"Bancroft CDP, WI",535,1
55,04550,063,WI,La Crosse WI,"Bangor village, WI",1459,1
55,04625,111,WI,Sauk WI,"Baraboo city, WI",12048,1
55,04775,049,WI,Iowa WI,"Barneveld village, WI",1231,1
55,04875,005,WI,Barron WI,"Barron city, WI",3423,1
55,04925,005,WI,Barron WI,"Barronett CDP, WI",111,1
55,05325,093,WI,Pierce WI,"Bay City village, WI",500,1
55,05350,007,WI,Bayfield WI,"Bayfield city, WI",487,1
55,05450,079,WI,Milwaukee WI,"Bayside village, WI",4300,0.98
55,05450,089,WI,Ozaukee WI,"Bayside village, WI",89,0.02
55,05575,087,WI,Outagamie WI,"Bear Creek village, WI",448,1
55,05900,027,WI,Dodge WI,"Beaver Dam city, WI",16214,1
55,06150,089,WI,Ozaukee WI,"Belgium village, WI",2245,1
55,06225,023,WI,Crawford WI,"Bell Center village, WI",117,1
55,06300,025,WI,Dane WI,"Belleville village, WI",1848,0.775
55,06300,045,WI,Green WI,"Belleville village, WI",537,0.225
55,06350,009,WI,Brown WI,"Bellevue village, WI",14570,1
55,06425,065,WI,Lafayette WI,"Belmont village, WI",986,1
55,06500,105,WI,Rock WI,"Beloit city, WI",36966,1
55,06825,065,WI,Lafayette WI,"Benton village, WI",973,1
55,06925,047,WI,Green Lake WI,"Berlin city, WI",5435,0.984
55,06925,137,WI,Waushara WI,"Berlin city, WI",89,0.016
55,07200,133,WI,Waukesha WI,"Big Bend village, WI",1290,1
55,07250,135,WI,Waupaca WI,"Big Falls village, WI",61,1
55,07532,003,WI,Ashland WI,"Birch Hill CDP, WI",293,1
55,07550,129,WI,Washburn WI,"Birchwood village, WI",442,1
55,07600,073,WI,Marathon WI,"Birnamwood village, WI",16,0.02
55,07600,115,WI,Shawano WI,"Birnamwood village, WI",802,0.98
55,07650,141,WI,Wood WI,"Biron village, WI",839,1
55,07725,087,WI,Outagamie WI,"Black Creek village, WI",1316,1
55,07800,025,WI,Dane WI,"Black Earth village, WI",1338,1
55,07900,053,WI,Jackson WI,"Black River Falls city, WI",3622,1
55,08075,121,WI,Trempealeau WI,"Blair city, WI",1366,1
55,08125,049,WI,Iowa WI,"Blanchardville village, WI",177,0.215
55,08125,065,WI,Lafayette WI,"Blanchardville village, WI",648,0.785
55,08225,017,WI,Chippewa WI,"Bloomer city, WI",3539,1
55,08375,043,WI,Grant WI,"Bloomington village, WI",735,1
55,08475,025,WI,Dane WI,"Blue Mounds village, WI",855,1
55,08525,043,WI,Grant WI,"Blue River village, WI",434,1
55,08560,111,WI,Sauk WI,"Bluffview CDP, WI",742,1
55,08600,103,WI,Richland WI,"Boaz village, WI",156,1
55,08625,101,WI,Racine WI,"Bohners Lake CDP, WI",2444,1
55,08725,115,WI,Shawano WI,"Bonduel village, WI",1478,1
55,08850,043,WI,Grant WI,"Boscobel city, WI",3231,1
55,08925,125,WI,Vilas WI,"Boulder Junction CDP, WI",183,1
55,09025,115,WI,Shawano WI,"Bowler village, WI",302,1
55,09050,033,WI,Dunn WI,"Boyceville village, WI",1086,1
55,09075,017,WI,Chippewa WI,"Boyd village, WI",552,1
55,09300,039,WI,Fond du Lac WI,"Brandon village, WI",879,1
55,09465,063,WI,La Crosse WI,"Brice Prairie CDP, WI",1887,1
55,09725,015,WI,Calumet WI,"Brillion city, WI",3148,1
55,09800,059,WI,Kenosha WI,"Bristol village, WI",2584,1
55,09925,045,WI,Green WI,"Brodhead city, WI",3203,0.973
55,09925,105,WI,Rock WI,"Brodhead city, WI",90,0.027
55,09975,073,WI,Marathon WI,"Brokaw village, WI",251,1
55,10025,133,WI,Waukesha WI,"Brookfield city, WI",37920,1
55,10075,025,WI,Dane WI,"Brooklyn village, WI",936,0.668
55,10075,045,WI,Green WI,"Brooklyn village, WI",465,0.332
55,10375,079,WI,Milwaukee WI,"Brown Deer village, WI",11999,1
55,10425,101,WI,Racine WI,"Browns Lake CDP, WI",2039,1
55,10450,027,WI,Dodge WI,"Brownsville village, WI",581,1
55,10475,045,WI,Green WI,"Browntown village, WI",280,1
55,10500,107,WI,Rusk WI,"Bruce village, WI",779,1
55,10550,031,WI,Douglas WI,"Brule CDP, WI",254,1
55,11062,011,WI,Buffalo WI,"Buffalo City city, WI",1023,1
55,11200,101,WI,Racine WI,"Burlington city, WI",10464,1
55,11250,027,WI,Dodge WI,"Burnett CDP, WI",256,1
55,11475,133,WI,Waukesha WI,"Butler village, WI",1841,1
55,11500,139,WI,Winnebago WI,"Butte des Morts CDP, WI",962,1
55,11525,003,WI,Ashland WI,"Butternut village, WI",375,1
55,11650,007,WI,Bayfield WI,"Cable CDP, WI",206,1
55,11750,017,WI,Chippewa WI,"Cadott village, WI",1437,1
55,11950,101,WI,Racine WI,"Caledonia village, WI",24705,1
55,12200,021,WI,Columbia WI,"Cambria village, WI",767,1
55,12225,025,WI,Dane WI,"Cambridge village, WI",1348,0.925
55,12225,055,WI,Jefferson WI,"Cambridge village, WI",109,0.075
55,12250,005,WI,Barron WI,"Cameron village, WI",1783,1
55,12325,039,WI,Fond du Lac WI,"Campbellsport village, WI",2016,1
55,12350,057,WI,Juneau WI,"Camp Douglas village, WI",601,1
55,12400,059,WI,Kenosha WI,"Camp Lake CDP, WI",3665,1
55,12675,115,WI,Shawano WI,"Caroline CDP, WI",270,1
55,12825,117,WI,Sheboygan WI,"Cascade village, WI",709,1
55,12850,061,WI,Kewaunee WI,"Casco village, WI",583,1
55,12950,081,WI,Monroe WI,"Cashton village, WI",1102,1
55,13050,043,WI,Grant WI,"Cassville village, WI",947,1
55,13150,081,WI,Monroe WI,"Cataract CDP, WI",186,1
55,13175,099,WI,Price WI,"Catawba village, WI",110,1
55,13300,103,WI,Richland WI,"Cazenovia village, WI",314,0.987
55,13300,111,WI,Sauk WI,"Cazenovia village, WI",4,0.013
55,13325,115,WI,Shawano WI,"Cecil village, WI",570,1
55,13375,089,WI,Ozaukee WI,"Cedarburg city, WI",11412,1
55,13475,117,WI,Sheboygan WI,"Cedar Grove village, WI",2113,1
55,13850,095,WI,Polk WI,"Centuria village, WI",948,1
55,13880,135,WI,Waupaca WI,"Chain O Lakes CDP, WI",981,1
55,14150,123,WI,Vernon WI,"Chaseburg village, WI",284,1
55,14175,119,WI,Taylor WI,"Chelsea CDP, WI",113,1
55,14225,133,WI,Waukesha WI,"Chenequa village, WI",590,1
55,14325,005,WI,Barron WI,"Chetek city, WI",2221,1
55,14440,113,WI,Sawyer WI,"Chief Lake CDP, WI",583,1
55,14450,019,WI,Clark WI,"Chili CDP, WI",226,1
55,14475,015,WI,Calumet WI,"Chilton city, WI",3933,1
55,14575,017,WI,Chippewa WI,"Chippewa Falls city, WI",13661,1
55,14850,003,WI,Ashland WI,"Clam Lake CDP, WI",37,1
55,15100,095,WI,Polk WI,"Clayton village, WI",571,1
55,15250,095,WI,Polk WI,"Clear Lake village, WI",1070,1
55,15400,071,WI,Manitowoc WI,"Cleveland village, WI",1485,1
55,15625,105,WI,Rock WI,"Clinton village, WI",2154,1
55,15725,135,WI,Waupaca WI,"Clintonville city, WI",4559,1
55,15900,027,WI,Dodge WI,"Clyman village, WI",422,1
55,15975,049,WI,Iowa WI,"Cobb village, WI",458,1
55,16025,011,WI,Buffalo WI,"Cochrane village, WI",450,1
55,16150,019,WI,Clark WI,"Colby city, WI",1354,0.731
55,16150,073,WI,Marathon WI,"Colby city, WI",498,0.269
55,16250,075,WI,Marinette WI,"Coleman village, WI",724,1
55,16275,033,WI,Dunn WI,"Colfax village, WI",1158,1
55,16350,071,WI,Manitowoc WI,"Collins CDP, WI",164,1
55,16375,137,WI,Waushara WI,"Coloma village, WI",450,1
55,16450,021,WI,Columbia WI,"Columbus city, WI",4991,1
55,16500,087,WI,Outagamie WI,"Combined Locks village, WI",3328,1
55,16575,127,WI,Walworth WI,"Como CDP, WI",2631,1
55,16775,107,WI,Rusk WI,"Conrath village, WI",95,1
55,16900,123,WI,Vernon WI,"Coon Valley village, WI",765,1
55,17100,017,WI,Chippewa WI,"Cornell city, WI",1467,1
55,17150,007,WI,Bayfield WI,"Cornucopia CDP, WI",98,1
55,17175,025,WI,Dane WI,"Cottage Grove village, WI",6192,1
55,17225,113,WI,Sawyer WI,"Couderay village, WI",88,1
55,17425,041,WI,Forest WI,"Crandon city, WI",1920,1
55,17725,075,WI,Marinette WI,"Crivitz village, WI",984,1
55,17775,025,WI,Dane WI,"Cross Plains village, WI",3538,1
55,17950,043,WI,Grant WI,"Cuba City city, WI",1877,0.9
55,17950,065,WI,Lafayette WI,"Cuba City city, WI",209,0.1
55,17975,079,WI,Milwaukee WI,"Cudahy city, WI",18267,1
55,18025,005,WI,Barron WI,"Cumberland city, WI",2170,1
55,18125,019,WI,Clark WI,"Curtiss village, WI",216,1
55,18500,087,WI,Outagamie WI,"Dale CDP, WI",528,1
55,18575,005,WI,Barron WI,"Dallas village, WI",409,1
55,18625,047,WI,Green Lake WI,"Dalton CDP, WI",206,1
55,18650,013,WI,Burnett WI,"Danbury CDP, WI",172,1
55,18700,025,WI,Dane WI,"Dane village, WI",995,1
55,18825,127,WI,Walworth WI,"Darien village, WI",1580,1
55,18875,065,WI,Lafayette WI,"Darlington city, WI",2451,1
55,19250,025,WI,Dane WI,"Deerfield village, WI",2319,1
55,19325,109,WI,St. Croix WI,"Deer Park village, WI",216,1
55,19350,025,WI,Dane WI,"DeForest village, WI",8936,1
55,19400,133,WI,Waukesha WI,"Delafield city, WI",7085,1
55,19450,127,WI,Walworth WI,"Delavan city, WI",8463,1
55,19500,127,WI,Walworth WI,"Delavan Lake CDP, WI",2649,1
55,19600,001,WI,Adams WI,"Delwood CDP, WI",563,1
55,19700,009,WI,Brown WI,"Denmark village, WI",2123,1
55,19775,009,WI,Brown WI,"De Pere city, WI",23800,1
55,19850,023,WI,Crawford WI,"De Soto village, WI",108,0.376
55,19850,123,WI,Vernon WI,"De Soto village, WI",179,0.624
55,20125,093,WI,Pierce WI,"Diamond Bluff CDP, WI",194,1
55,20167,003,WI,Ashland WI,"Diaperville CDP, WI",70,1
55,20175,043,WI,Grant WI,"Dickeyville village, WI",1061,1
55,20275,121,WI,Trempealeau WI,"Dodge CDP, WI",121,1
55,20350,049,WI,Iowa WI,"Dodgeville city, WI",4693,1
55,20450,019,WI,Clark WI,"Dorchester village, WI",871,0.994
55,20450,073,WI,Marathon WI,"Dorchester village, WI",5,0.006
55,20550,133,WI,Waukesha WI,"Dousman village, WI",2302,1
55,20675,033,WI,Dunn WI,"Downing village, WI",265,1
55,20725,033,WI,Dunn WI,"Downsville CDP, WI",146,1
55,20775,021,WI,Columbia WI,"Doylestown village, WI",297,1
55,20850,095,WI,Polk WI,"Dresser village, WI",895,1
55,20875,007,WI,Bayfield WI,"Drummond CDP, WI",154,1
55,20975,075,WI,Marinette WI,"Dunbar CDP, WI",50,1
55,21225,091,WI,Pepin WI,"Durand city, WI",1931,1
55,21375,009,WI,Brown WI,"Dyckesville CDP, WI",318,0.591
55,21375,061,WI,Kewaunee WI,"Dyckesville CDP, WI",220,0.409
55,21425,133,WI,Waukesha WI,"Eagle village, WI",1950,1
55,21525,101,WI,Racine WI,"Eagle Lake CDP, WI",1192,1
55,21625,125,WI,Vilas WI,"Eagle River city, WI",1398,1
55,21900,023,WI,Crawford WI,"Eastman village, WI",428,1
55,22100,127,WI,Walworth WI,"East Troy village, WI",4281,1
55,22300,017,WI,Chippewa WI,"Eau Claire city, WI",1981,0.03
55,22300,035,WI,Eau Claire WI,"Eau Claire city, WI",63902,0.97
55,22475,039,WI,Fond du Lac WI,"Eden village, WI",875,1
55,22550,073,WI,Marathon WI,"Edgar village, WI",1479,1
55,22575,025,WI,Dane WI,"Edgerton city, WI",97,0.018
55,22575,105,WI,Rock WI,"Edgerton city, WI",5364,0.982
55,22700,049,WI,Iowa WI,"Edmund CDP, WI",173,1
55,22850,029,WI,Door WI,"Egg Harbor village, WI",201,1
55,22975,115,WI,Shawano WI,"Eland village, WI",202,1
55,23025,067,WI,Langlade WI,"Elcho CDP, WI",339,1
55,23075,073,WI,Marathon WI,"Elderon village, WI",179,1
55,23175,121,WI,Trempealeau WI,"Eleva village, WI",670,1
55,23275,117,WI,Sheboygan WI,"Elkhart Lake village, WI",967,1
55,23300,127,WI,Walworth WI,"Elkhorn city, WI",10084,1
55,23325,033,WI,Dunn WI,"Elk Mound village, WI",878,1
55,23475,029,WI,Door WI,"Ellison Bay CDP, WI",165,1
55,23525,093,WI,Pierce WI,"Ellsworth village, WI",3284,1
55,23575,133,WI,Waukesha WI,"Elm Grove village, WI",5934,1
55,23700,093,WI,Pierce WI,"Elmwood village, WI",817,1
55,23725,101,WI,Racine WI,"Elmwood Park village, WI",497,1
55,23800,057,WI,Juneau WI,"Elroy city, WI",1442,1
55,23850,135,WI,Waupaca WI,"Embarrass village, WI",404,1
55,23900,109,WI,St. Croix WI,"Emerald CDP, WI",161,1
55,24075,077,WI,Marquette WI,"Endeavor village, WI",468,1
55,24150,029,WI,Door WI,"Ephraim village, WI",288,1
55,24400,121,WI,Trempealeau WI,"Ettrick village, WI",524,1
55,24475,139,WI,Winnebago WI,"Eureka CDP, WI",220,1
55,24550,105,WI,Rock WI,"Evansville city, WI",5012,1
55,24700,113,WI,Sawyer WI,"Exeland village, WI",196,1
55,24825,035,WI,Eau Claire WI,"Fairchild village, WI",550,1
55,25075,039,WI,Fond du Lac WI,"Fairwater village, WI",371,1
55,25125,035,WI,Eau Claire WI,"Fall Creek village, WI",1315,1
55,25150,021,WI,Columbia WI,"Fall River village, WI",1712,1
55,25600,043,WI,Grant WI,"Fennimore city, WI",2497,1
55,25650,073,WI,Marathon WI,"Fenwood village, WI",152,1
55,25725,023,WI,Crawford WI,"Ferryville village, WI",176,1
55,25950,025,WI,Dane WI,"Fitchburg city, WI",25260,1
55,26175,037,WI,Florence WI,"Florence CDP, WI",592,1
55,26275,039,WI,Fond du Lac WI,"Fond du Lac city, WI",43021,1
55,26350,127,WI,Walworth WI,"Fontana-on-Geneva Lake village, WI",1672,1
55,26400,105,WI,Rock WI,"Footville village, WI",808,1
55,26575,015,WI,Calumet WI,"Forest Junction CDP, WI",616,1
55,26625,029,WI,Door WI,"Forestville village, WI",430,1
55,26675,055,WI,Jefferson WI,"Fort Atkinson city, WI",12368,1
55,26850,011,WI,Buffalo WI,"Fountain City city, WI",859,1
55,27000,027,WI,Dodge WI,"Fox Lake city, WI",1519,1
55,27075,079,WI,Milwaukee WI,"Fox Point village, WI",6701,1
55,27125,071,WI,Manitowoc WI,"Francis Creek village, WI",669,1
55,27300,079,WI,Milwaukee WI,"Franklin city, WI",35451,1
55,27412,003,WI,Ashland WI,"Franks Field CDP, WI",154,1
55,27500,095,WI,Polk WI,"Frederic village, WI",1137,1
55,27550,089,WI,Ozaukee WI,"Fredonia village, WI",2160,1
55,27800,135,WI,Waupaca WI,"Fremont village, WI",679,1
55,27875,063,WI,La Crosse WI,"French Island CDP, WI",4207,1
55,27950,001,WI,Adams WI,"Friendship village, WI",725,1
55,28000,021,WI,Columbia WI,"Friesland village, WI",356,1
55,28200,121,WI,Trempealeau WI,"Galesville city, WI",1481,1
55,28450,023,WI,Crawford WI,"Gays Mills village, WI",491,1
55,28625,123,WI,Vernon WI,"Genoa village, WI",253,1
55,28675,059,WI,Kenosha WI,"Genoa City village, WI",6,0.002
55,28675,127,WI,Walworth WI,"Genoa City village, WI",3036,0.998
55,28875,131,WI,Washington WI,"Germantown village, WI",19749,1
55,28925,117,WI,Sheboygan WI,"Gibbsville CDP, WI",512,1
55,29050,083,WI,Oconto WI,"Gillett city, WI",1386,1
55,29175,119,WI,Taylor WI,"Gilman village, WI",410,1
55,29350,117,WI,Sheboygan WI,"Glenbeulah village, WI",463,1
55,29400,079,WI,Milwaukee WI,"Glendale city, WI",12872,1
55,29475,107,WI,Rusk WI,"Glen Flora village, WI",92,1
55,29500,043,WI,Grant WI,"Glen Haven CDP, WI",73,1
55,29625,109,WI,St. Croix WI,"Glenwood City city, WI",1242,1
55,29675,003,WI,Ashland WI,"Glidden CDP, WI",507,1
55,29750,075,WI,Marinette WI,"Goodman CDP, WI",271,1
55,29900,031,WI,Douglas WI,"Gordon CDP, WI",176,1
55,29950,103,WI,Richland WI,"Gotham CDP, WI",191,1
55,30000,089,WI,Ozaukee WI,"Grafton village, WI",11459,1
55,30100,001,WI,Adams WI,"Grand Marsh CDP, WI",127,1
55,30150,007,WI,Bayfield WI,"Grand View CDP, WI",163,1
55,30425,019,WI,Clark WI,"Granton village, WI",355,1
55,30450,013,WI,Burnett WI,"Grantsburg village, WI",1341,1
55,30575,065,WI,Lafayette WI,"Gratiot village, WI",236,1
55,31000,009,WI,Brown WI,"Green Bay city, WI",104057,1
55,31075,117,WI,Sheboygan WI,"Greenbush CDP, WI",162,1
55,31125,079,WI,Milwaukee WI,"Greendale village, WI",14046,1
55,31175,079,WI,Milwaukee WI,"Greenfield city, WI",36720,1
55,31300,047,WI,Green Lake WI,"Green Lake city, WI",960,1
55,31375,009,WI,Brown WI,"Greenleaf CDP, WI",607,1
55,31475,115,WI,Shawano WI,"Green Valley CDP, WI",133,1
55,31575,019,WI,Clark WI,"Greenwood city, WI",1026,1
55,31675,115,WI,Shawano WI,"Gresham village, WI",586,1
55,31975,093,WI,Pierce WI,"Hager City CDP, WI",338,1
55,32075,079,WI,Milwaukee WI,"Hales Corners village, WI",7692,1
55,32325,109,WI,St. Croix WI,"Hammond village, WI",1922,1
55,32450,137,WI,Waushara WI,"Hancock village, WI",417,1
55,32550,105,WI,Rock WI,"Hanover CDP, WI",181,1
55,33000,131,WI,Washington WI,"Hartford city, WI",14223,1
55,33100,133,WI,Waukesha WI,"Hartland village, WI",9110,1
55,33150,053,WI,Jackson WI,"Hatfield CDP, WI",141,1
55,33175,073,WI,Marathon WI,"Hatley village, WI",574,1
55,33225,005,WI,Barron WI,"Haugen village, WI",287,1
55,33275,107,WI,Rusk WI,"Hawkins village, WI",305,1
55,33450,113,WI,Sawyer WI,"Hayward city, WI",2318,1
55,33500,043,WI,Grant WI,"Hazel Green village, WI",1243,0.99
55,33500,065,WI,Lafayette WI,"Hazel Green village, WI",13,0.01
55,33675,055,WI,Jefferson WI,"Hebron CDP, WI",224,1
55,33825,055,WI,Jefferson WI,"Helenville CDP, WI",249,1
55,33975,007,WI,Bayfield WI,"Herbster CDP, WI",104,1
55,34250,141,WI,Wood WI,"Hewitt village, WI",828,1
55,34450,049,WI,Iowa WI,"Highland village, WI",842,1
55,34575,015,WI,Calumet WI,"Hilbert village, WI",1132,1
55,34825,123,WI,Vernon WI,"Hillsboro city, WI",1417,1
55,35000,117,WI,Sheboygan WI,"Hingham CDP, WI",886,1
55,35075,053,WI,Jackson WI,"Hixton village, WI",433,1
55,35150,009,WI,Brown WI,"Hobart village, WI",6182,1
55,35225,017,WI,Chippewa WI,"Holcombe CDP, WI",267,1
55,35400,049,WI,Iowa WI,"Hollandale village, WI",288,1
55,35450,063,WI,La Crosse WI,"Holmen village, WI",9005,1
55,35750,027,WI,Dodge WI,"Horicon city, WI",3655,1
55,35850,087,WI,Outagamie WI,"Hortonville village, WI",2711,1
55,35900,109,WI,St. Croix WI,"Houlton CDP, WI",386,1
55,35950,009,WI,Brown WI,"Howard village, WI",17399,1
55,36025,117,WI,Sheboygan WI,"Howards Grove village, WI",3188,1
55,36250,109,WI,St. Croix WI,"Hudson city, WI",12719,1
55,36400,019,WI,Clark WI,"Humbird CDP, WI",266,1
55,36525,051,WI,Iron WI,"Hurley city, WI",1547,1
55,36625,027,WI,Dodge WI,"Hustisford village, WI",1123,1
55,36675,057,WI,Juneau WI,"Hustler village, WI",194,1
55,36800,121,WI,Trempealeau WI,"Independence city, WI",1336,1
55,36925,107,WI,Rusk WI,"Ingram village, WI",78,1
55,37025,135,WI,Waupaca WI,"Iola village, WI",1301,1
55,37125,051,WI,Iron WI,"Iron Belt CDP, WI",173,1
55,37150,027,WI,Dodge WI,"Iron Ridge village, WI",929,1
55,37175,007,WI,Bayfield WI,"Iron River CDP, WI",761,1
55,37225,111,WI,Sauk WI,"Ironton village, WI",253,1
55,37575,055,WI,Jefferson WI,"Ixonia CDP, WI",1624,1
55,37675,131,WI,Washington WI,"Jackson village, WI",6753,1
55,37825,105,WI,Rock WI,"Janesville city, WI",63575,1
55,37900,055,WI,Jefferson WI,"Jefferson city, WI",7973,1
55,38225,017,WI,Chippewa WI,"Jim Falls CDP, WI",237,1
55,38350,055,WI,Jefferson WI,"Johnson Creek village, WI",2738,1
55,38600,045,WI,Green WI,"Juda CDP, WI",357,1
55,38625,119,WI,Taylor WI,"Jump River CDP, WI",52,1
55,38650,097,WI,Portage WI,"Junction City village, WI",439,1
55,38675,027,WI,Dodge WI,"Juneau city, WI",2814,1
55,38800,087,WI,Outagamie WI,"Kaukauna city, WI",15462,1
55,38900,027,WI,Dodge WI,"Kekoskee village, WI",161,1
55,39000,071,WI,Manitowoc WI,"Kellnersville village, WI",332,1
55,39150,081,WI,Monroe WI,"Kendall village, WI",472,1
55,39175,099,WI,Price WI,"Kennan village, WI",135,1
55,39225,059,WI,Kenosha WI,"Kenosha city, WI",99218,1
55,39250,078,WI,Menominee WI,"Keshena CDP, WI",1262,1
55,39300,131,WI,Washington WI,"Kewaskum village, WI",4004,1
55,39350,061,WI,Kewaunee WI,"Kewaunee city, WI",2952,1
55,39525,015,WI,Calumet WI,"Kiel city, WI",309,0.083
55,39525,071,WI,Manitowoc WI,"Kiel city, WI",3429,0.917
55,39550,043,WI,Grant WI,"Kieler CDP, WI",497,1
55,39650,087,WI,Outagamie WI,"Kimberly village, WI",6468,1
55,39700,135,WI,Waupaca WI,"King CDP, WI",1750,1
55,39750,047,WI,Green Lake WI,"Kingston village, WI",326,1
55,39975,033,WI,Dunn WI,"Knapp village, WI",463,1
55,40125,073,WI,Marathon WI,"Knowlton CDP, WI",120,1
55,40275,117,WI,Sheboygan WI,"Kohler village, WI",2120,1
55,40450,115,WI,Shawano WI,"Krakow CDP, WI",354,1
55,40550,073,WI,Marathon WI,"Kronenwetter village, WI",7210,1
55,40675,125,WI,Vilas WI,"Lac du Flambeau CDP, WI",1969,1
55,40750,055,WI,Jefferson WI,"Lac La Belle village, WI",1,0.003
55,40750,133,WI,Waukesha WI,"Lac La Belle village, WI",289,0.997
55,40775,063,WI,La Crosse WI,"La Crosse city, WI",51320,1
55,40850,107,WI,Rusk WI,"Ladysmith city, WI",3414,1
55,40875,123,WI,Vernon WI,"La Farge village, WI",746,1
55,41160,001,WI,Adams WI,"Lake Arrowhead CDP, WI",838,1
55,41210,001,WI,Adams WI,"Lake Camelot CDP, WI",826,1
55,41300,111,WI,Sauk WI,"Lake Delton village, WI",2914,1
55,41450,127,WI,Walworth WI,"Lake Geneva city, WI",7651,1
55,41525,017,WI,Chippewa WI,"Lake Hallie village, WI",6448,1
55,41560,127,WI,Walworth WI,"Lake Ivanhoe CDP, WI",435,1
55,41583,055,WI,Jefferson WI,"Lake Koshkonong CDP, WI",1204,1
55,41645,127,WI,Walworth WI,"Lake Lorraine CDP, WI",324,1
55,41675,055,WI,Jefferson WI,"Lake Mills city, WI",5708,1
55,41725,031,WI,Douglas WI,"Lake Nebagamon village, WI",1069,1
55,41765,055,WI,Jefferson WI,"Lake Ripley CDP, WI",1779,1
55,41770,059,WI,Kenosha WI,"Lake Shangrila CDP, WI",861,1
55,41772,001,WI,Adams WI,"Lake Sherwood CDP, WI",372,1
